"STATION","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WESD"
"USC00441593","2012-03-20",,,"0.00","0.0","0.0","79","57","57",
"USC00441593","2012-03-21",,,"0.04","0.0","0.0","78","57","59",
"USC00441593","2012-03-22",,,"0.15","0.0","0.0","72","56","57",
"USC00441593","2012-03-23",,,"0.00","0.0","0.0","82","56","59",
"USC00441593","2012-03-24",,,"0.17","0.0","0.0","84","59","61",
"USC00441593","2012-03-25",,,"2.14","0.0","0.0","70","52","52",
"USC00441593","2012-03-26",,,"0.03","0.0","0.0","62","52","55",
"USC00441593","2012-03-27",,,"0.00","0.0","0.0","68","33","34",
"USC00441593","2012-03-28",,,"0.00","0.0","0.0","59","34","44",
"USC00441593","2012-03-29",,,"0.07","0.0","0.0","84","44","59",
"USC00441593","2012-03-30",,,"0.00","0.0","0.0","73","42","43",
"USC00441593","2012-03-31",,,"0.00","0.0","0.0","69","43","52",
"USC00441593","2012-04-01",,,"0.00","0.0","0.0","76","46","46",
"USC00441593","2012-04-02",,,"0.00","0.0","0.0","70","46","52",
"USC00441593","2012-04-03",,,"0.00","0.0","0.0","66","43","44",
"USC00441593","2012-04-04",,,"0.00","0.0","0.0","76","43","65",
"USC00441593","2012-04-05",,,"0.03","0.0","0.0","82","47","47",
"USC00441593","2012-04-06",,,"0.00","0.0","0.0","58","39","39",
"USC00441593","2012-04-07",,,"0.00","0.0","0.0","61","39","42",
"USC00441593","2012-04-08",,,"0.00","0.0","0.0","69","42","51",
"USC00441593","2012-04-09",,,"0.00","0.0","0.0","76","49","49",
"USC00441593","2012-04-10",,,"0.00","0.0","0.0","70","44","47",
"USC00441593","2012-04-11",,,"0.00","0.0","0.0","70","39","41",
"USC00441593","2012-04-12",,,"0.00","0.0","0.0","52","38","41",
"USC00441593","2012-04-13",,,"0.00","0.0","0.0","62","41","44",
"USC00441593","2012-04-14",,,"0.00","0.0","0.0","67","44","47",
"USC00441593","2012-04-15",,,"0.00","0.0","0.0","79","47","57",
"USC00441593","2012-04-16",,,"0.00","0.0","0.0","85","57","61",
"USC00441593","2012-04-17",,,"0.00","0.0","0.0","87","61","63",
"USC00441593","2012-04-18",,,"0.06","0.0","0.0","77","49","50",
"USC00441593","2012-04-19",,,"0.44","0.0","0.0","50","47","48",
"USC00441593","2012-04-20",,,"0.00","0.0","0.0","68","48","51",
"USC00441593","2012-04-21",,,"0.00","0.0","0.0","72","51","54",
"USC00441593","2012-04-22",,,"0.13","0.0","0.0","80","49","49",
"USC00441593","2012-04-23",,,"0.46","0.0","0.0","51","41","42",
"USC00441593","2012-04-24",,,"0.15","0.0","0.0","44","38","39",
"USC00441593","2012-04-25",,,"0.00","0.0","0.0","62","39","45",
"USC00441593","2012-04-26",,,"0.51","0.0","0.0","71","45","54",
"USC00441593","2012-04-27",,,"0.00","0.0","0.0","66","50","50",
"USC00441593","2012-04-28",,,"0.00","0.0","0.0","70","44","45",
"USC00441593","2012-04-29",,,"0.18","0.0","0.0","53","44","45",
"USC00441593","2012-04-30",,,"0.00","0.0","0.0","70","45","50",
"USC00441593","2012-05-01",,,"0.30","0.0","0.0","61","49","61",
"USC00441593","2012-05-02",,,"0.03","0.0","0.0","84","61","65",
"USC00441593","2012-05-03",,,"0.01","0.0","0.0","86","61","61",
"USC00441593","2012-05-04",,,"0.00","0.0","0.0","83","61","67",
"USC00441593","2012-05-05",,,"0.00","0.0","0.0","82","65","66",
"USC00441593","2012-05-06",,,"0.17","0.0","0.0","74","60","61",
"USC00441593","2012-05-07",,,"0.00","0.0","0.0","70","59","59",
"USC00441593","2012-05-08",,,"0.00","0.0","0.0","69","57","59",
"USC00441593","2012-05-09",,,"0.73","0.0","0.0","70","59","64",
"USC00441593","2012-05-10",,,"0.12","0.0","0.0","72","51","53",
"USC00441593","2012-05-11",,,"0.00","0.0","0.0","67","48","50",
"USC00441593","2012-05-12",,,"0.00","0.0","0.0","73","50","56",
"USC00441593","2012-05-13",,,"0.00","0.0","0.0","75","55","57",
"USC00441593","2012-05-14",,,"0.30","0.0","0.0","79","57","59",
"USC00441593","2012-05-15",,,"0.96","0.0","0.0","66","59","64",
"USC00441593","2012-05-16",,,"0.67","0.0","0.0","80","60","61",
"USC00441593","2012-05-17",,,"0.00","0.0","0.0","82","59","60",
"USC00441593","2012-05-18",,,"0.00","0.0","0.0","74","53","54",
"USC00441593","2012-05-19",,,"0.00","0.0","0.0","72","51","55",
"USC00441593","2012-05-20",,,"0.00","0.0","0.0","78","54","58",
"USC00441593","2012-05-21",,,"0.39","0.0","0.0","79","58","63",
"USC00441593","2012-05-22",,,"0.04","0.0","0.0","74","62","64",
"USC00441593","2012-05-23",,,"0.21","0.0","0.0","82","63","64",
"USC00441593","2012-05-24",,,"0.49","0.0","0.0","80","61","61",
"USC00441593","2012-05-25",,,"0.06","0.0","0.0","80","61","66",
"USC00441593","2012-05-26",,,"0.00","0.0","0.0","85","66","68",
"USC00441593","2012-05-27",,,"0.00","0.0","0.0","87","67","68",
"USC00441593","2012-05-28",,,"0.00","0.0","0.0","86","67","71",
"USC00441593","2012-05-29",,,"0.00","0.0","0.0","88","68","69",
"USC00441593","2012-05-30",,,"0.30","0.0","0.0","86","64","64",
"USC00441593","2012-05-31",,,"0.00","0.0","0.0","82","64","68",
"USC00441593","2012-06-01",,,"0.04","0.0","0.0","83","64","67",
"USC00441593","2012-06-02",,,"1.62","0.0","0.0","78","54","57",
"USC00441593","2012-06-03",,,"0.00","0.0","0.0","72","57","58",
"USC00441593","2012-06-04",,,"0.02","0.0","0.0","77","58","64",
"USC00441593","2012-06-05",,,"0.01","0.0","0.0","78","55","57",
"USC00441593","2012-06-06",,,"0.06","0.0","0.0","67","55","56",
"USC00441593","2012-06-07",,,"0.01","0.0","0.0","71","55","59",
"USC00441593","2012-06-08",,,"0.00","0.0","0.0","79","58","62",
"USC00441593","2012-06-09",,,"0.00","0.0","0.0","83","62","67",
"USC00441593","2012-06-10",,,"0.00","0.0","0.0","87","67","70",
"USC00441593","2012-06-11",,,"0.00","0.0","0.0","89","65","66",
"USC00441593","2012-06-12",,,"0.33","0.0","0.0","80","66","68",
"USC00441593","2012-06-13",,,"0.43","0.0","0.0","81","67","68",
"USC00441593","2012-06-14",,,"0.00","0.0","0.0","79","60","62",
"USC00441593","2012-06-15",,,"0.00","0.0","0.0","77","61","63",
"USC00441593","2012-06-16",,,"0.00","0.0","0.0","78","57","58",
"USC00441593","2012-06-17",,,"0.00","0.0","0.0","77","57","60",
"USC00441593","2012-06-18",,,"0.00","0.0","0.0","79","59","60",
"USC00441593","2012-06-19",,,"0.15","0.0","0.0","73","60","66",
"USC00441593","2012-06-20",,,"0.00","0.0","0.0","90","66","74",
"USC00441593","2012-06-21",,,"0.00","0.0","0.0","93","74","77",
"USC00441593","2012-06-22",,,"0.00","0.0","0.0","93","74","76",
"USC00441593","2012-06-23",,,"0.32","0.0","0.0","92","66","69",
"USC00441593","2012-06-24",,,"0.00","0.0","0.0","87","66","69",
"USC00441593","2012-06-25",,,"0.00","0.0","0.0","88","67","70",
"USC00441593","2012-06-26",,,"0.00","0.0","0.0","87","57","60",
"USC00441593","2012-06-27",,,"0.00","0.0","0.0","77","60","64",
"USC00441593","2012-06-28",,,"0.00","0.0","0.0","86","63","69",
"USC00441593","2012-06-29",,,"0.00","0.0","0.0","94","69","79",
"USC00441593","2012-06-30",,,"0.00","0.0","0.0","101","70","74",
"USC00441593","2012-07-01",,,"0.00","0.0","0.0","99","74","80",
"USC00441593","2012-07-02",,,"0.01","0.0","0.0","98","73","74",
"USC00441593","2012-07-03",,,"0.00","0.0","0.0","93","71","75",
"USC00441593","2012-07-04",,,"0.02","0.0","0.0","96","72","74",
"USC00441593","2012-07-05",,,"0.04","0.0","0.0","99","74","81",
"USC00441593","2012-07-06",,,"0.00","0.0","0.0","101","76","79",
"USC00441593","2012-07-07",,,"0.00","0.0","0.0","98","77","80",
"USC00441593","2012-07-08",,,"0.00","0.0","0.0","102","80","84",
"USC00441593","2012-07-09",,,"0.22","0.0","0.0","105","72","74",
"USC00441593","2012-07-10",,,"0.06","0.0","0.0","87","70","70",
"USC00441593","2012-07-11",,,"0.00","0.0","0.0","87","68","69",
"USC00441593","2012-07-12",,,"0.00","0.0","0.0","86","66","68",
"USC00441593","2012-07-13",,,"0.00","0.0","0.0","88","68","71",
"USC00441593","2012-07-14",,,"0.00","0.0","0.0","85","68","70",
"USC00441593","2012-07-15",,,"0.15","0.0","0.0","90","70","73",
"USC00441593","2012-07-16",,,"0.07","0.0","0.0","94","72","75",
"USC00441593","2012-07-17",,,"0.00","0.0","0.0","95","75","77",
"USC00441593","2012-07-18",,,"0.00","0.0","0.0","100","77","79",
"USC00441593","2012-07-19",,,"0.00","0.0","0.0","100","72","74",
"USC00441593","2012-07-20",,,"0.00","0.0","0.0","96","72","73",
"USC00441593","2012-07-21",,,"0.12","0.0","0.0","79","66","66",
"USC00441593","2012-07-22",,,"0.08","0.0","0.0","72","66","67",
"USC00441593","2012-07-23",,,"0.00","0.0","0.0","86","67","74",
"USC00441593","2012-07-24",,,"0.18","0.0","0.0","94","70","78",
"USC00441593","2012-07-25",,,"0.57","0.0","0.0","97","70","70",
"USC00441593","2012-07-26",,,"0.00","0.0","0.0","88","70","72",
"USC00441593","2012-07-27",,,"0.00","0.0","0.0","98","72","78",
"USC00441593","2012-07-28",,,"0.08","0.0","0.0","95","69","73",
"USC00441593","2012-07-29",,,"0.00","0.0","0.0","94","70","71",
"USC00441593","2012-07-30",,,"0.00","0.0","0.0","89","68","71",
"USC00441593","2012-07-31",,,"1.06","0.0","0.0","88","68","71",
"USC00441593","2012-08-01",,,"0.42","0.0","0.0","90","65","65",
"USC00441593","2012-08-02",,,"0.00","0.0","0.0","90","65","70",
"USC00441593","2012-08-03",,,"0.00","0.0","0.0","92","69","70",
"USC00441593","2012-08-04",,,"0.07","0.0","0.0","92","70","72",
"USC00441593","2012-08-05",,,"0.00","0.0","0.0","91","71","72",
"USC00441593","2012-08-06",,,"0.01","0.0","0.0","91","72","73",
"USC00441593","2012-08-07",,,"0.00","0.0","0.0","84","72","72",
"USC00441593","2012-08-08",,,"0.01","0.0","0.0","88","72","73",
"USC00441593","2012-08-09",,,"0.00","0.0","0.0","91","67","68",
"USC00441593","2012-08-10",,,"0.26","0.0","0.0","95","68","69",
"USC00441593","2012-08-11",,,"1.14","0.0","0.0","84","66","69",
"USC00441593","2012-08-12",,,"0.00","0.0","0.0","84","65","66",
"USC00441593","2012-08-13",,,"0.00","0.0","0.0","84","64","65",
"USC00441593","2012-08-14",,,"0.04","0.0","0.0","88","65","68",
"USC00441593","2012-08-15",,,"0.06","0.0","0.0","88","65","67",
"USC00441593","2012-08-16",,,"0.16","0.0","0.0","82","63","66",
"USC00441593","2012-08-17",,,"0.00","0.0","0.0","86","65","67",
"USC00441593","2012-08-18",,,"0.04","0.0","0.0","89","66","66",
"USC00441593","2012-08-19",,,"0.00","0.0","0.0","84","64","65",
"USC00441593","2012-08-20",,,"0.22","0.0","0.0","69","62","63",
"USC00441593","2012-08-21",,,"0.27","0.0","0.0","80","61","61",
"USC00441593","2012-08-22",,,"0.04","0.0","0.0","81","61","63",
"USC00441593","2012-08-23",,,"0.00","0.0","0.0","84","63","66",
"USC00441593","2012-08-24",,,"0.00","0.0","0.0","85","65","66",
"USC00441593","2012-08-25",,,"0.01","0.0","0.0","85","66","67",
"USC00441593","2012-08-26",,,"2.09","0.0","0.0","70","64","66",
"USC00441593","2012-08-27",,,"0.01","0.0","0.0","78","64","64",
"USC00441593","2012-08-28",,,"0.00","0.0","0.0","87","64","70",
"USC00441593","2012-08-29",,,"0.00","0.0","0.0","88","65","66",
"USC00441593","2012-08-30",,,"0.00","0.0","0.0","85","65","66",
"USC00441593","2012-08-31",,,"0.00","0.0","0.0","86","66","68",
"USC00441593","2012-09-01",,,"0.01","0.0","0.0","93","68","75",
"USC00441593","2012-09-02",,,"0.05","0.0","0.0","83","73","73",
"USC00441593","2012-09-03",,,"1.07","0.0","0.0","85","70","70",
"USC00441593","2012-09-04",,,"0.45","0.0","0.0","78","69","70",
"USC00441593","2012-09-05",,,"0.08","0.0","0.0","82","70","71",
"USC00441593","2012-09-06",,,"0.68","0.0","0.0","87","66","66",
"USC00441593","2012-09-07",,,"0.56","0.0","0.0","82","65","70",
"USC00441593","2012-09-08",,,"0.00","0.0","0.0","89","68","68",
"USC00441593","2012-09-09",,,"0.15","0.0","0.0","86","57","58",
"USC00441593","2012-09-10",,,"0.00","0.0","0.0","77","57","57",
"USC00441593","2012-09-11",,,"0.00","0.0","0.0","75","54","55",
"USC00441593","2012-09-12",,,"0.00","0.0","0.0","77","55","55",
"USC00441593","2012-09-13",,,"0.00","0.0","0.0","80","55","56",
"USC00441593","2012-09-14",,,"0.00","0.0","0.0","80","56","59",
"USC00441593","2012-09-15",,,"0.00","0.0","0.0","80","59","62",
"USC00441593","2012-09-16",,,"0.00","0.0","0.0","76","57","59",
"USC00441593","2012-09-17",,,"0.00","0.0","0.0","72","56","57",
"USC00441593","2012-09-18",,,"0.18","0.0","0.0","69","57","69",
"USC00441593","2012-09-19",,,"0.98","0.0","0.0","71","57","57",
"USC00441593","2012-09-20",,,"0.00","0.0","0.0","70","52","53",
"USC00441593","2012-09-21",,,"0.00","0.0","0.0","74","53","55",
"USC00441593","2012-09-22",,,"0.00","0.0","0.0","81","55","61",
"USC00441593","2012-09-23",,,"0.00","0.0","0.0","83","50","50",
"USC00441593","2012-09-24",,,"0.00","0.0","0.0","69","48","48",
"USC00441593","2012-09-25",,,"0.00","0.0","0.0","70","48","48",
"USC00441593","2012-09-26",,,"0.00","0.0","0.0","75","48","56",
"USC00441593","2012-09-27",,,"0.00","0.0","0.0","83","56","65",
"USC00441593","2012-09-28",,,"0.02","0.0","0.0","85","62","62",
"USC00441593","2012-09-29",,,"0.08","0.0","0.0","77","57","57",
"USC00441593","2012-09-30",,,"0.01","0.0","0.0","71","51","51",
"USC00441593","2012-10-01",,,"0.00","0.0","0.0","73","50","50",
"USC00441593","2012-10-02",,,"0.90","0.0","0.0","64","50","57",
"USC00441593","2012-10-03",,,"0.53","0.0","0.0","66","57","65",
"USC00441593","2012-10-04",,,"0.00","0.0","0.0","81","65","65",
"USC00441593","2012-10-05",,,"0.00","0.0","0.0","81","60","61",
"USC00441593","2012-10-06",,,"0.00","0.0","0.0","81","56","57",
"USC00441593","2012-10-07",,,"0.09","0.0","0.0","77","47","47",
"USC00441593","2012-10-08",,,"0.05","0.0","0.0","50","40","42",
"USC00441593","2012-10-09",,,"0.26","0.0","0.0","49","41","43",
"USC00441593","2012-10-10",,,"0.00","0.0","0.0","60","43","48",
"USC00441593","2012-10-11",,,"0.00","0.0","0.0","70","43","43",
"USC00441593","2012-10-12",,,"0.00","0.0","0.0","64","43","51",
"USC00441593","2012-10-13",,,"0.00","0.0","0.0","68","38","38",
"USC00441593","2012-10-14",,,"0.00","0.0","0.0","61","38","47",
"USC00441593","2012-10-15",,,"0.00","0.0","0.0","73","47","61",
"USC00441593","2012-10-16",,,"0.01","0.0","0.0","71","48","48",
"USC00441593","2012-10-17",,,"0.00","0.0","0.0","67","43","43",
"USC00441593","2012-10-18",,,"0.00","0.0","0.0","69","43","48",
"USC00441593","2012-10-19",,,"1.32","0.0","0.0","67","48","59",
"USC00441593","2012-10-20",,,"0.00","0.0","0.0","73","51","52",
"USC00441593","2012-10-21",,,"0.00","0.0","0.0","66","46","46",
"USC00441593","2012-10-22",,,"0.00","0.0","0.0","66","46","47",
"USC00441593","2012-10-23",,,"0.00","0.0","0.0","72","47","55",
"USC00441593","2012-10-24",,,"0.00","0.0","0.0","82","55","64",
"USC00441593","2012-10-25",,,"0.00","0.0","0.0","84","56","56",
"USC00441593","2012-10-26",,,"0.00","0.0","0.0","77","56","59",
"USC00441593","2012-10-27",,,"0.00","0.0","0.0","67","57","57",
"USC00441593","2012-10-28",,,"0.00","0.0","0.0","67","57","57",
"USC00441593","2012-10-29",,,"0.53","0.0","0.0","59","46","46",
"USC00441593","2012-10-30",,,"0.79","0.0","0.0","46","37","37",
"USC00441593","2012-10-31",,,"0.02","0.0","0.0","43","37","43",
"USC00441593","2012-11-01",,,"0.00","0.0","0.0","52","42","43",
"USC00441593","2012-11-02",,,"0.00","0.0","0.0","51","40","40",
"USC00441593","2012-11-03",,,"0.00","0.0","0.0","54","39","40",
"USC00441593","2012-11-04",,,"0.00","0.0","0.0","52","40","41",
"USC00441593","2012-11-05",,,"0.00","0.0","0.0","52","32","33",
"USC00441593","2012-11-06",,,"0.00","0.0","0.0","51","30","31",
"USC00441593","2012-11-07",,,"0.00","0.0","0.0","44","31","36",
"USC00441593","2012-11-08",,,"0.00","0.0","0.0","46","36","41",
"USC00441593","2012-11-09",,,"0.00","0.0","0.0","57","39","41",
"USC00441593","2012-11-10",,,"0.00","0.0","0.0","62","39","41",
"USC00441593","2012-11-11",,,"0.00","0.0","0.0","55","41","44",
"USC00441593","2012-11-12",,,"0.00","0.0","0.0","73","44","54",
"USC00441593","2012-11-13",,,"0.55","0.0","0.0","65","41","41",
"USC00441593","2012-11-14",,,"0.00","0.0","0.0","50","31","32",
"USC00441593","2012-11-15",,,"0.00","0.0","0.0","45","31","35",
"USC00441593","2012-11-16",,,"0.00","0.0","0.0","49","35","37",
"USC00441593","2012-11-17",,,"0.00","0.0","0.0","52","34","37",
"USC00441593","2012-11-18",,,"0.00","0.0","0.0","53","37","40",
"USC00441593","2012-11-19",,,"0.00","0.0","0.0","52","40","44",
"USC00441593","2012-11-20",,,"0.00","0.0","0.0","53","38","40",
"USC00441593","2012-11-21",,,"0.00","0.0","0.0","53","38","39",
"USC00441593","2012-11-22",,,"0.00","0.0","0.0","55","39","41",
"USC00441593","2012-11-23",,,"0.00","0.0","0.0","59","39","40",
"USC00441593","2012-11-24",,,"0.00","0.0","0.0","66","31","31",
"USC00441593","2012-11-25",,,"0.00","0.0","0.0","44","28","31",
"USC00441593","2012-11-26",,,"0.00","0.0","0.0","45","31","45",
"USC00441593","2012-11-27",,,"0.02","0.0","0.0","61","39","39",
"USC00441593","2012-11-28",,,"0.01","0.0","0.0","42","36","36",
"USC00441593","2012-11-29",,,"0.00","0.0","0.0","50","32","33",
"USC00441593","2012-11-30",,,"0.00","0.0","0.0","51","33","41",
"USC00441593","2012-12-01",,,"0.00","0.0","0.0","51","35","35",
"USC00441593","2012-12-02",,,"0.00","0.0","0.0","56","35","39",
"USC00441593","2012-12-03",,,"0.01","0.0","0.0","63","39","56",
"USC00441593","2012-12-04",,,"0.00","0.0","0.0","71","54","54",
"USC00441593","2012-12-05",,,"0.00","0.0","0.0","73","54","56",
"USC00441593","2012-12-06",,,"0.00","0.0","0.0","61","29","30",
"USC00441593","2012-12-07",,,"0.00","0.0","0.0","45","30","39",
"USC00441593","2012-12-08",,,"0.01","0.0","0.0","52","38","45",
"USC00441593","2012-12-09",,,"0.00","0.0","0.0","63","45","52",
"USC00441593","2012-12-10",,,"0.11","0.0","0.0","52","48","52",
"USC00441593","2012-12-11",,,"0.13","0.0","0.0","64","44","44",
"USC00441593","2012-12-12",,,"0.00","0.0","0.0","50","35","36",
"USC00441593","2012-12-13",,,"0.00","0.0","0.0","44","33","34",
"USC00441593","2012-12-14",,,"0.00","0.0","0.0","47","29","31",
"USC00441593","2012-12-15",,,"0.00","0.0","0.0","58","31","39",
"USC00441593","2012-12-16",,,"0.07","0.0","0.0","52","39","39",
"USC00441593","2012-12-17",,,"0.00","0.0","0.0","46","39","43",
"USC00441593","2012-12-18",,,"0.04","0.0","0.0","49","43","47",
"USC00441593","2012-12-19",,,"0.00","0.0","0.0","57","41","44",
"USC00441593","2012-12-20",,,"0.00","0.0","0.0","61","37","38",
"USC00441593","2012-12-21",,,"0.98","0.0","0.0","44","38","38",
"USC00441593","2012-12-22",,,"0.00","0.0","0.0","41","33","35",
"USC00441593","2012-12-23",,,"0.00","0.0","0.0","47","31","33",
"USC00441593","2012-12-24",,,"0.00","0.0","0.0","49","32","33",
"USC00441593","2012-12-25",,,"0.17","0.0","0.0","36","30","30",
"USC00441593","2012-12-26",,,"0.25","0.7","1.0","42","30","31",
"USC00441593","2012-12-27",,,"1.07","0.0","1.0","37","30","36",
"USC00441593","2012-12-28",,,"0.00","0.0","0.0","42","31","31",
"USC00441593","2012-12-29",,,"0.01","0.0","0.0","40","31","32",
"USC00441593","2012-12-30",,,"0.10","0.0","0.0","47","31","32",
"USC00441593","2012-12-31",,,"0.00","0.0","0.0","41","29","30",
"USC00441593","2013-01-01",,,"0.00","0.0","0.0","44","30","43",
"USC00441593","2013-01-02",,,"0.00","0.0","0.0","48","34","34",
"USC00441593","2013-01-03",,,"0.00","0.0","0.0","41","30","30",
"USC00441593","2013-01-04",,,"0.00","0.0","0.0","39","29","29",
"USC00441593","2013-01-05",,,"0.00","0.0","0.0","46","29","32",
"USC00441593","2013-01-06",,,"0.03","0.0","0.0","49","32","38",
"USC00441593","2013-01-07",,,"0.00","0.0","0.0","51","36","36",
"USC00441593","2013-01-08",,,"0.00","0.0","0.0","47","29","29",
"USC00441593","2013-01-09",,,"0.00","0.0","0.0","50","29","37",
"USC00441593","2013-01-10",,,"0.00","0.0","0.0","58","37","44",
"USC00441593","2013-01-11",,,"0.00","0.0","0.0","59","40","40",
"USC00441593","2013-01-12",,,"0.06","0.0","0.0","42","38","39",
"USC00441593","2013-01-13",,,"0.02","0.0","0.0","54","39","48",
"USC00441593","2013-01-14",,,"0.05","0.0","0.0","64","48","59",
"USC00441593","2013-01-15",,,"0.69","0.0","0.0","61","36","36",
"USC00441593","2013-01-16",,,"1.25","0.0","0.0","38","34","34",
"USC00441593","2013-01-17",,,"0.21","0.0","0.0","43","34","41",
"USC00441593","2013-01-18",,,"0.76","1.2","1.0","42","30","32",
"USC00441593","2013-01-19",,,"0.00","0.0","0.0","42","27","29",
"USC00441593","2013-01-20",,,"0.00","0.0","0.0","51","29","46",
"USC00441593","2013-01-21",,,"0.00","0.0","0.0","59","32","33",
"USC00441593","2013-01-22",,,"0.00","0.0","0.0","53","18","18",
"USC00441593","2013-01-23",,,"0.00","0.0","0.0","28","14","14",
"USC00441593","2013-01-24",,,"0.05","2.0","2.0","31","14","15",
"USC00441593","2013-01-25",,,"0.00","0.0","1.0","27","15","16",
"USC00441593","2013-01-26",,,"0.01","0.3","1.0","22","16","20",
"USC00441593","2013-01-27",,,"0.00","0.0","0.0","36","20","24",
"USC00441593","2013-01-28",,,"0.21","0.1","0.0","37","24","31",
"USC00441593","2013-01-29",,,"0.01","0.0","0.0","54","31","45",
"USC00441593","2013-01-30",,,"0.00","0.0","0.0","73","45","60",
"USC00441593","2013-01-31",,,"2.26","0.0","0.0","68","37","37",
"USC00441593","2013-02-01",,,"0.00","0.1","0.0","42","25","25",
"USC00441593","2013-02-02",,,"0.00","0.0","0.0","30","17","18",
"USC00441593","2013-02-03",,,"0.00","0.2","0.0","33","18","25",
"USC00441593","2013-02-04",,,"0.00","0.0","0.0","40","24","25",
"USC00441593","2013-02-05",,,"0.00","0.0","0.0","35","25","34",
"USC00441593","2013-02-06",,,"0.00","0.0","0.0","55","34","36",
"USC00441593","2013-02-07",,,"0.00","0.0","0.0","53","31","32",
"USC00441593","2013-02-08",,,"0.34","2.5","3.0","38","31","32","0.3"
"USC00441593","2013-02-09",,,"0.00","0.0","0.0","50","29","30",
"USC00441593","2013-02-10",,,"0.00","0.0","0.0","47","27","29",
"USC00441593","2013-02-11",,,"0.06","0.0","0.0","44","29","38",
"USC00441593","2013-02-12",,,"0.00","0.0","0.0","55","38","42",
"USC00441593","2013-02-13",,,"0.00","0.0","0.0","61","36","36",
"USC00441593","2013-02-14",,,"0.04","0.0","0.0","42","33","34",
"USC00441593","2013-02-15",,,"0.00","0.0","0.0","52","34","39",
"USC00441593","2013-02-16",,,"0.04","0.0","0.0","61","34","34",
"USC00441593","2013-02-17",,,"0.00","0.0","0.0","37","21","21",
"USC00441593","2013-02-18",,,"0.00","0.0","0.0","29","18","22",
"USC00441593","2013-02-19",,,"0.00","0.0","0.0","46","22","35",
"USC00441593","2013-02-20",,,"0.17","0.0","0.0","45","29","30",
"USC00441593","2013-02-21",,,"0.00","0.0","0.0","45","24","25",
"USC00441593","2013-02-22",,,"0.00","0.0","0.0","44","25","30",
"USC00441593","2013-02-23",,,"0.02","0.0","0.0","36","30","32",
"USC00441593","2013-02-24",,,"0.00","0.0","0.0","52","32","38",
"USC00441593","2013-02-25",,,"0.00","0.0","0.0","57","27","29",
"USC00441593","2013-02-26",,,"0.00","0.0","0.0","43","29","30",
"USC00441593","2013-02-27",,,"1.15","0.0","0.0","41","30","39",
"USC00441593","2013-02-28",,,"0.00","0.0","0.0","54","36","37",
"USC00441593","2013-03-01",,,"0.00","0.0","0.0","45","36","36",
"USC00441593","2013-03-02",,,"0.00","0.0","0.0","41","31","31",
"USC00441593","2013-03-03",,,"0.00","0.0","0.0","37","26","27",
"USC00441593","2013-03-04",,,"0.00","0.0","0.0","44","23","26",
"USC00441593","2013-03-05",,,"0.00","0.0","0.0","50","26","37",
"USC00441593","2013-03-06",,,"2.14","15.5","16.0","48","30","31",
"USC00441593","2013-03-07",,,"0.15","1.0","12.0","39","31","39",
"USC00441593","2013-03-08",,,"0.00","0.0","7.0","43","33","36","1.7"
"USC00441593","2013-03-09",,,"0.00","0.0","4.0","45","35","37",
"USC00441593","2013-03-10",,,"0.00","0.0","2.0","59","35","39",
"USC00441593","2013-03-11",,,"0.00","0.0","0.0","64","39","40",
"USC00441593","2013-03-12",,,"1.12","0.0","0.0","59","40","55",
"USC00441593","2013-03-13",,,"0.41","0.0","0.0","64","36","36",
"USC00441593","2013-03-14",,,"0.00","0.0","0.0","50","27","28",
"USC00441593","2013-03-15",,,"0.00","0.0","0.0","50","28","34",
"USC00441593","2013-03-16",,,"0.06","0.0","0.0","59","34","45",
"USC00441593","2013-03-17",,,"0.22","0.0","0.0","68","36","36",
"USC00441593","2013-03-18",,,"0.30","0.5","1.0","37","31","31",
"USC00441593","2013-03-19",,,"0.29","0.0","0.0","32","31","31",
"USC00441593","2013-03-20",,,"0.00","0.0","0.0","62","31","34",
"USC00441593","2013-03-21",,,"0.00","0.0","0.0","54","29","29",
"USC00441593","2013-03-22",,,"0.00","0.0","0.0","37","24","25",
"USC00441593","2013-03-23",,,"0.00","0.0","0.0","51","25","33",
"USC00441593","2013-03-24",,,"0.00","0.0","0.0","57","33","33",
"USC00441593","2013-03-25",,,"0.57","4.8","5.0","39","30","31","0.6"
"USC00441593","2013-03-26",,,"0.03","0.0","2.0","39","31","35",
"USC00441593","2013-03-27",,,"0.00","0.0","0.0","44","33","33",
"USC00441593","2013-03-28",,,"0.00","0.0","0.0","49","33","35",
"USC00441593","2013-03-29",,,"0.00","0.0","0.0","50","35","40",
"USC00441593","2013-03-30",,,"0.00","0.0","0.0","57","40","40",
"USC00441593","2013-03-31",,,"0.00","0.0","0.0","62","40","43",
"USC00441593","2013-04-01",,,"0.04","0.0","0.0","53","42","51",
"USC00441593","2013-04-02",,,"0.00","0.0","0.0","64","33","33",
"USC00441593","2013-04-03",,,"0.00","0.0","0.0","53","33","35",
"USC00441593","2013-04-04",,,"0.00","0.0","0.0","56","29","30",
"USC00441593","2013-04-05",,,"0.51","0.0","0.0","47","30","35",
"USC00441593","2013-04-06",,,"0.00","0.0","0.0","65","35","39",
"USC00441593","2013-04-07",,,"0.00","0.0","0.0","58","37","40",
"USC00441593","2013-04-08",,,"0.00","0.0","0.0","72","40","54",
"USC00441593","2013-04-09",,,"0.00","0.0","0.0","82","54","65",
"USC00441593","2013-04-10",,,"0.00","0.0","0.0","86","65","70",
